timestamps,wind_generation,fossil_generation,consumption,prices
2023-01-02 09:00:00,41058.0,21956.25,57444.75,"147,05"
2023-01-02 10:00:00,42233.0,23750.25,59241.0,"145,61"
2023-01-02 11:00:00,43487.5,24098.75,60654.5,"143,35"
2023-01-02 12:00:00,43454.5,22943.75,61571.75,"144,38"
2023-01-02 13:00:00,41988.25,23022.25,60448.0,"143,76"
2023-01-02 14:00:00,39738.0,23884.75,59188.25,"148,20"
2023-01-02 15:00:00,36344.75,24441.75,59014.0,"155,34"
2023-01-02 16:00:00,35002.0,25741.5,59885.5,"162,89"
2023-01-02 17:00:00,35177.25,29445.5,61094.0,"170,00"
2023-01-02 18:00:00,35501.5,29575.5,60650.25,"174,74"
2023-01-02 19:00:00,35085.5,28392.0,59584.0,"164,46"
2023-01-02 20:00:00,34087.0,25237.5,56001.0,"153,00"
2023-01-02 21:00:00,32861.5,24131.75,53154.25,"141,67"
2023-01-02 22:00:00,31505.25,23879.0,50189.5,"134,91"
2023-01-02 23:00:00,30548.25,23225.25,47103.5,"124,22"
2023-01-03 00:00:00,29266.75,22623.75,44238.25,"130,01"
2023-01-03 01:00:00,28092.0,22558.75,42383.5,"120,00"
2023-01-03 02:00:00,26652.0,22105.25,41816.5,"118,76"
2023-01-03 03:00:00,25115.25,22230.75,41849.75,"115,00"
2023-01-03 04:00:00,23775.5,22743.25,43469.0,"113,63"
2023-01-03 05:00:00,22418.5,23858.5,45864.5,"116,27"
2023-01-03 06:00:00,21530.0,27357.25,50854.75,"138,92"
2023-01-03 07:00:00,20921.0,31579.5,55893.0,"159,92"
2023-01-03 08:00:00,20541.25,33564.75,58364.25,"169,17"
2023-01-03 09:00:00,22227.0,34478.25,59363.25,"171,18"
2023-01-03 10:00:00,24891.0,32852.5,60057.25,"168,57"
2023-01-03 11:00:00,27030.0,33532.0,60964.75,"169,49"
2023-01-03 12:00:00,27130.5,31752.0,60692.75,"164,50"
2023-01-03 13:00:00,25657.0,31619.5,59218.0,"160,91"
2023-01-03 14:00:00,23094.5,32035.75,58408.5,"163,06"
2023-01-03 15:00:00,20206.5,33006.25,58068.25,"167,73"
2023-01-03 16:00:00,19713.5,34148.5,59324.0,"166,61"
2023-01-03 17:00:00,22912.25,37258.0,61914.5,"170,72"
2023-01-03 18:00:00,25434.5,34455.0,61545.5,"168,93"
2023-01-03 19:00:00,28271.5,30431.5,59743.25,"160,99"
2023-01-03 20:00:00,31435.75,29053.75,56607.75,"149,62"
2023-01-03 21:00:00,33535.75,25899.5,53669.0,"130,99"
2023-01-03 22:00:00,34690.5,23781.75,51470.25,"114,27"
2023-01-03 23:00:00,36596.25,20724.0,48352.0,"93,66"
2023-01-04 00:00:00,38577.25,16258.75,46164.5,"80,89"
2023-01-04 01:00:00,40651.75,15233.75,44741.75,"70,67"
2023-01-04 02:00:00,41214.5,15290.25,44259.75,"40,00"
2023-01-04 03:00:00,40042.0,15071.5,45149.75,"8,68"
2023-01-04 04:00:00,40853.5,14933.75,46925.0,"0,85"
2023-01-04 05:00:00,45191.25,15280.0,49768.5,"11,02"
2023-01-04 06:00:00,51649.0,15872.5,55701.75,"61,02"
2023-01-04 07:00:00,53782.5,16657.25,60084.5,"79,20"
2023-01-04 08:00:00,54561.25,19263.25,63147.0,"84,20"
2023-01-04 09:00:00,55961.0,19612.5,64182.0,"83,32"
2023-01-04 10:00:00,57052.25,18002.25,65557.75,"70,07"
2023-01-04 11:00:00,57338.25,19045.75,66892.0,"79,74"
2023-01-04 12:00:00,57719.5,18632.0,67097.75,"80,89"
2023-01-04 13:00:00,57872.75,16576.25,65934.5,"79,72"
2023-01-04 14:00:00,57173.25,16137.5,65008.25,"80,22"
2023-01-04 15:00:00,56428.75,16486.75,64415.25,"79,74"
2023-01-04 16:00:00,55585.0,18022.75,64619.5,"80,82"
2023-01-04 17:00:00,56109.5,21129.25,66606.5,"86,16"
2023-01-04 18:00:00,55947.5,18911.0,66148.0,"72,28"
2023-01-04 19:00:00,55850.25,18281.5,64006.5,"66,61"
2023-01-04 20:00:00,55416.75,17197.5,60363.0,"43,20"
2023-01-04 21:00:00,55269.25,16708.25,57242.25,"31,25"
2023-01-04 22:00:00,53984.5,16469.75,54584.25,"34,96"
2023-01-04 23:00:00,52902.75,16260.75,51435.5,"9,09"
2023-01-05 00:00:00,47633.75,16662.0,46678.5,"0,05"
2023-01-05 01:00:00,46000.0,16818.0,44609.0,"0,07"
2023-01-05 02:00:00,45448.0,16667.5,44660.0,"0,07"
2023-01-05 03:00:00,45242.0,16788.5,45043.75,"0,12"
2023-01-05 04:00:00,46734.75,17199.0,46173.0,"2,23"
2023-01-05 05:00:00,48811.5,17971.0,48272.75,"10,07"
2023-01-05 06:00:00,49039.5,19727.5,53112.0,"61,04"
2023-01-05 07:00:00,48990.0,21562.5,59100.0,"87,19"
2023-01-05 08:00:00,47572.0,24212.25,61424.75,"95,84"
2023-01-05 09:00:00,45795.25,26199.5,62114.5,"125,55"
2023-01-05 10:00:00,44672.5,25913.75,62525.25,"131,92"
2023-01-05 11:00:00,44527.75,25804.75,63951.5,"143,07"
2023-01-05 12:00:00,42925.0,25862.5,64238.0,"140,91"
2023-01-05 13:00:00,38890.75,26715.25,62460.5,"142,58"
2023-01-05 14:00:00,33387.75,27692.75,60916.0,"151,03"
2023-01-05 15:00:00,27745.0,27958.75,59913.0,"159,48"
2023-01-05 16:00:00,23510.5,29003.75,60113.75,"172,73"
2023-01-05 17:00:00,21657.0,32502.25,62282.25,"194,70"
2023-01-05 18:00:00,20283.75,33118.5,61968.0,"194,67"
2023-01-05 19:00:00,19708.25,32531.75,59748.75,"177,98"
2023-01-05 20:00:00,19227.25,30579.75,56451.25,"163,99"
2023-01-05 21:00:00,19366.25,27346.5,52788.75,"152,00"
2023-01-05 22:00:00,20325.75,24416.25,49974.25,"144,64"
2023-01-05 23:00:00,21126.0,21666.25,46587.25,"127,00"
2023-01-06 00:00:00,22608.75,21046.75,43962.0,"107,21"
2023-01-06 01:00:00,24266.0,20624.5,42095.5,"101,10"
2023-01-06 02:00:00,26492.0,20417.0,41584.75,"96,73"
2023-01-06 03:00:00,28627.25,19334.5,42296.75,"82,34"
2023-01-06 04:00:00,30813.5,18716.25,43703.0,"81,93"
2023-01-06 05:00:00,33054.0,20046.5,45916.5,"84,03"
2023-01-06 06:00:00,35004.0,20897.75,49969.75,"97,25"
2023-01-06 07:00:00,36529.25,22057.25,53778.25,"106,51"
2023-01-06 08:00:00,38665.0,23918.0,56497.5,"120,70"
2023-01-06 09:00:00,41570.25,23469.75,58189.0,"116,86"
2023-01-06 10:00:00,44519.0,23018.0,59970.0,"112,85"
2023-01-06 11:00:00,46715.25,22269.0,61298.0,"113,37"
2023-01-06 12:00:00,47266.75,21608.5,61185.25,"115,00"
2023-01-06 13:00:00,46464.25,21430.25,59553.75,"109,78"
2023-01-06 14:00:00,41669.0,22325.5,58428.25,"119,71"
2023-01-06 15:00:00,36752.5,24520.75,57361.5,"125,83"
2023-01-06 16:00:00,33382.75,27518.5,57969.5,"139,57"
2023-01-06 17:00:00,32232.25,31375.75,59909.5,"155,93"
2023-01-06 18:00:00,32151.25,29584.75,60527.0,"163,50"
2023-01-06 19:00:00,31113.0,27822.5,58109.0,"146,74"
2023-01-06 20:00:00,30597.0,24241.25,54721.0,"139,38"
2023-01-06 21:00:00,29982.0,21555.25,52406.5,"131,80"
2023-01-06 22:00:00,28435.25,20802.75,50126.75,"129,94"
2023-01-06 23:00:00,26923.25,18196.25,46624.25,"121,30"
2023-01-07 00:00:00,25188.0,16177.75,43201.0,"97,15"
2023-01-07 01:00:00,24646.0,15981.25,41185.25,"98,43"
2023-01-07 02:00:00,25307.75,15272.25,40162.25,"96,05"
2023-01-07 03:00:00,26208.0,14603.75,39778.25,"87,97"
2023-01-07 04:00:00,26675.75,14489.0,40120.75,"82,99"
2023-01-07 05:00:00,26975.75,14161.5,40901.75,"83,59"
2023-01-07 06:00:00,27342.0,14916.0,41720.5,"90,76"
2023-01-07 07:00:00,28069.75,16137.75,44499.25,"103,21"
2023-01-07 08:00:00,28668.0,17008.75,47370.0,"111,86"
2023-01-07 09:00:00,30145.25,18192.25,50230.75,"112,00"
2023-01-07 10:00:00,32624.25,19276.25,51914.0,"100,00"
2023-01-07 11:00:00,35411.5,18224.75,53639.25,"88,32"
2023-01-07 12:00:00,36892.5,16695.5,53693.75,"87,90"
2023-01-07 13:00:00,36141.0,16934.25,52312.0,"94,05"
2023-01-07 14:00:00,33828.75,16554.5,50279.75,"88,98"
2023-01-07 15:00:00,30966.75,17438.25,50658.5,"85,56"
2023-01-07 16:00:00,31253.75,19589.0,52149.25,"94,10"
2023-01-07 17:00:00,34519.5,21930.5,55371.0,"96,81"
2023-01-07 18:00:00,37471.5,20395.0,56110.25,"99,52"
2023-01-07 19:00:00,38928.75,17295.5,54536.0,"94,58"
2023-01-07 20:00:00,39665.0,15027.0,51743.5,"87,86"
2023-01-07 21:00:00,39634.0,12854.25,49493.75,"61,47"
2023-01-07 22:00:00,38794.25,12732.0,47884.5,"50,00"
2023-01-07 23:00:00,38868.75,12335.5,44757.25,"38,25"
2023-01-08 00:00:00,38561.0,12497.25,42509.0,"10,93"
2023-01-08 01:00:00,37745.0,12329.0,40708.5,"9,07"
2023-01-08 02:00:00,36471.5,12367.5,39829.75,"9,10"
2023-01-08 03:00:00,34759.5,12520.25,40059.5,"4,16"
2023-01-08 04:00:00,34099.0,12441.0,40147.0,"5,58"
2023-01-08 05:00:00,33264.75,12313.5,40020.0,"9,92"
2023-01-08 06:00:00,32210.75,12436.25,39918.75,"9,02"
2023-01-08 07:00:00,32127.25,12493.5,41043.0,"16,47"
2023-01-08 08:00:00,32494.5,12756.25,43704.75,"49,42"
2023-01-08 09:00:00,33723.25,13946.5,47136.5,"82,80"
2023-01-08 10:00:00,34296.0,15214.25,49466.5,"93,70"
2023-01-08 11:00:00,35182.25,17324.75,52035.75,"103,87"
2023-01-08 12:00:00,35171.0,16682.75,51772.0,"101,69"
2023-01-08 13:00:00,33588.25,16267.25,50231.25,"99,00"
2023-01-08 14:00:00,30836.5,16921.0,48623.25,"104,29"
2023-01-08 15:00:00,28599.75,19334.0,48433.75,"103,64"
2023-01-08 16:00:00,29305.5,19961.75,50304.75,"109,11"
2023-01-08 17:00:00,30531.75,22512.25,54134.0,"118,04"
2023-01-08 18:00:00,30911.25,23259.5,55436.75,"122,61"
2023-01-08 19:00:00,30646.25,22633.75,53863.75,"109,11"
2023-01-08 20:00:00,30882.75,21850.0,51462.75,"103,93"
2023-01-08 21:00:00,30858.5,19933.25,49194.5,"98,43"
2023-01-08 22:00:00,31279.75,18274.25,47953.25,"99,37"
2023-01-08 23:00:00,32162.0,16946.25,45160.0,"81,34"
2023-01-09 00:00:00,32665.75,15732.25,43481.75,"75,13"
2023-01-09 01:00:00,32680.5,14420.75,42441.0,"64,38"
2023-01-09 02:00:00,32627.5,14279.25,42161.25,"60,28"
2023-01-09 03:00:00,32075.5,14823.0,42423.0,"39,41"
2023-01-09 04:00:00,31250.25,16245.25,43800.5,"47,25"
2023-01-09 05:00:00,30733.75,18541.0,47183.25,"69,07"
2023-01-09 06:00:00,30870.5,23178.75,55976.0,"107,13"
2023-01-09 07:00:00,32230.75,27467.5,61933.5,"160,00"
2023-01-09 08:00:00,33253.25,29095.5,65523.25,"180,00"
2023-01-09 09:00:00,33999.0,31549.5,66089.5,"177,14"
2023-01-09 10:00:00,35213.75,31976.75,66228.75,"159,07"
2023-01-09 11:00:00,36041.5,30522.25,66810.75,"160,57"
2023-01-09 12:00:00,34046.5,30760.75,66458.25,"140,56"
2023-01-09 13:00:00,30953.25,32094.25,66064.5,"137,67"
2023-01-09 14:00:00,27589.75,33777.25,64395.75,"143,57"
2023-01-09 15:00:00,24283.25,34559.0,63095.0,"151,02"
2023-01-09 16:00:00,23051.75,36697.75,63334.25,"161,96"
2023-01-09 17:00:00,23537.75,37976.5,66029.25,"176,07"
2023-01-09 18:00:00,24760.5,37185.75,65922.5,"182,18"
2023-01-09 19:00:00,25570.25,35906.0,64274.75,"170,79"
2023-01-09 20:00:00,26356.0,33420.0,60572.25,"160,51"
2023-01-09 21:00:00,27107.5,31418.0,57381.25,"138,93"
2023-01-09 22:00:00,27556.25,29502.25,54345.0,"132,00"
2023-01-09 23:00:00,27388.5,26912.0,50887.5,"108,31"
2023-01-10 00:00:00,27195.75,25763.0,47992.75,"106,02"
2023-01-10 01:00:00,27232.0,24418.5,45917.0,"96,71"
2023-01-10 02:00:00,27305.25,23766.75,45441.0,"95,14"
2023-01-10 03:00:00,27090.25,23828.25,46005.0,"90,36"
2023-01-10 04:00:00,27610.25,24363.5,47452.5,"95,61"
2023-01-10 05:00:00,27359.75,26344.5,50984.5,"108,60"
2023-01-10 06:00:00,27309.5,30887.5,57658.25,"138,13"
2023-01-10 07:00:00,27022.75,35682.0,63619.0,"154,73"
2023-01-10 08:00:00,26217.25,38008.5,66287.75,"165,33"
2023-01-10 09:00:00,28327.75,36659.5,66847.0,"160,42"
2023-01-10 10:00:00,31156.5,34831.0,67391.75,"154,73"
2023-01-10 11:00:00,33287.25,33858.0,67594.75,"146,45"
2023-01-10 12:00:00,34005.0,33032.25,67012.75,"141,22"
2023-01-10 13:00:00,33803.25,32251.0,66256.75,"141,68"
2023-01-10 14:00:00,31803.75,32875.5,64830.0,"145,41"
2023-01-10 15:00:00,30300.5,33268.0,64041.5,"145,92"
2023-01-10 16:00:00,31523.75,32526.0,65015.25,"140,50"
2023-01-10 17:00:00,34722.5,33904.5,67937.25,"146,34"
2023-01-10 18:00:00,38237.0,32599.0,67977.75,"140,45"
2023-01-10 19:00:00,39587.25,30854.5,66773.75,"124,44"
2023-01-10 20:00:00,42320.25,27847.0,63558.5,"106,15"
2023-01-10 21:00:00,43664.5,24173.25,60247.25,"86,53"
2023-01-10 22:00:00,43703.75,22007.75,57062.5,"81,30"
2023-01-10 23:00:00,44083.5,19685.0,54022.25,"42,96"
2023-01-11 00:00:00,41954.75,18431.5,50647.5,"5,00"
2023-01-11 01:00:00,41395.5,17115.25,48647.5,"0,16"
2023-01-11 02:00:00,42034.25,17011.0,47805.5,"0,08"
2023-01-11 03:00:00,40848.5,16735.75,48027.5,"0,01"
2023-01-11 04:00:00,41716.0,16740.0,49076.75,"0,04"
2023-01-11 05:00:00,44724.0,17073.0,52448.5,"2,75"
2023-01-11 06:00:00,45910.25,19865.75,59760.5,"57,88"
2023-01-11 07:00:00,43042.5,26603.0,65888.5,"91,11"
2023-01-11 08:00:00,39545.0,32440.75,68420.25,"127,44"
2023-01-11 09:00:00,38200.75,34285.75,68045.25,"129,74"
2023-01-11 10:00:00,37722.25,32930.25,68150.5,"131,71"
2023-01-11 11:00:00,37074.5,32559.5,68848.5,"130,02"
2023-01-11 12:00:00,37040.0,30459.5,67895.0,"117,47"
2023-01-11 13:00:00,37647.0,28613.5,66679.25,"110,54"
2023-01-11 14:00:00,37164.75,28838.75,65970.5,"115,74"
2023-01-11 15:00:00,35909.0,29311.5,65235.25,"117,70"
2023-01-11 16:00:00,35744.5,29954.5,65690.25,"119,20"
2023-01-11 17:00:00,37477.75,31000.75,68357.0,"132,39"
2023-01-11 18:00:00,39911.5,32057.0,68192.25,"132,88"
2023-01-11 19:00:00,42194.75,29388.25,66528.75,"127,80"
2023-01-11 20:00:00,43114.25,25107.25,63008.0,"114,56"
2023-01-11 21:00:00,44385.0,21654.0,59739.75,"93,47"
2023-01-11 22:00:00,45634.0,19403.75,56695.75,"91,71"
2023-01-11 23:00:00,47262.25,16966.5,54000.5,"68,54"
2023-01-12 00:00:00,49206.25,15739.75,51222.5,"19,88"
2023-01-12 01:00:00,48203.0,15328.5,49455.0,"5,55"
2023-01-12 02:00:00,46492.0,15644.5,48666.0,"4,69"
2023-01-12 03:00:00,46487.0,15166.0,48683.0,"0,10"
2023-01-12 04:00:00,46371.25,15126.75,49665.5,"2,03"
2023-01-12 05:00:00,48970.75,15275.25,53023.0,"24,94"
2023-01-12 06:00:00,51064.0,16478.75,61110.25,"85,72"
2023-01-12 07:00:00,52454.5,20759.0,66639.5,"111,55"
2023-01-12 08:00:00,53642.5,22730.25,69503.0,"106,83"
2023-01-12 09:00:00,55409.0,20995.0,70207.5,"97,83"
2023-01-12 10:00:00,57194.25,19952.25,70784.5,"84,74"
2023-01-12 11:00:00,58059.25,20020.25,71710.25,"87,38"
2023-01-12 12:00:00,57599.25,19243.0,70803.75,"75,88"
2023-01-12 13:00:00,56941.5,18754.25,69838.75,"81,84"
2023-01-12 14:00:00,55003.75,19314.5,68419.75,"88,20"
2023-01-12 15:00:00,51290.0,22157.0,67606.75,"95,18"
2023-01-12 16:00:00,48346.5,22626.75,67327.5,"99,08"
2023-01-12 17:00:00,48026.25,26824.25,69233.5,"112,01"
2023-01-12 18:00:00,49396.5,27157.25,69065.0,"119,49"
2023-01-12 19:00:00,50908.5,24912.0,67539.5,"100,79"
2023-01-12 20:00:00,51840.5,20889.25,63744.5,"99,35"
2023-01-12 21:00:00,52702.25,18007.5,60089.75,"84,77"
2023-01-12 22:00:00,51830.25,16726.5,57127.0,"70,43"
2023-01-12 23:00:00,51772.75,15167.75,53730.75,"39,57"
2023-01-13 00:00:00,50977.5,14711.75,50318.5,"32,64"
2023-01-13 01:00:00,50522.75,14206.0,48803.5,"16,99"
2023-01-13 02:00:00,49403.5,13871.75,48175.5,"9,00"
2023-01-13 03:00:00,49136.25,13700.75,48215.5,"2,02"
2023-01-13 04:00:00,47364.0,13529.25,49394.75,"2,61"
2023-01-13 05:00:00,47852.0,13922.75,52549.5,"25,26"
2023-01-13 06:00:00,48080.25,15211.5,59112.0,"54,74"
2023-01-13 07:00:00,47894.25,18868.5,65091.0,"87,88"
2023-01-13 08:00:00,47965.5,23282.75,67817.25,"105,95"
2023-01-13 09:00:00,48963.75,23309.75,68323.75,"100,64"
2023-01-13 10:00:00,52147.75,21369.5,68680.5,"94,85"
2023-01-13 11:00:00,55852.5,18167.75,68927.0,"84,93"
2023-01-13 12:00:00,58439.25,16432.0,68837.75,"76,53"
2023-01-13 13:00:00,58597.5,16562.5,67816.0,"70,24"
2023-01-13 14:00:00,56765.5,16385.0,65914.5,"73,55"
2023-01-13 15:00:00,54103.0,17566.5,65402.25,"79,85"
2023-01-13 16:00:00,52177.75,19217.75,66213.0,"85,31"
2023-01-13 17:00:00,51839.0,22624.25,68577.5,"96,90"
2023-01-13 18:00:00,52649.5,23483.25,67923.75,"96,97"
2023-01-13 19:00:00,51697.0,22229.75,64353.5,"95,91"
2023-01-13 20:00:00,50438.0,19985.75,60832.0,"84,94"
2023-01-13 21:00:00,49444.5,18881.0,57323.0,"76,89"
2023-01-13 22:00:00,47961.0,17797.25,54256.0,"76,51"
2023-01-13 23:00:00,46855.75,16934.25,51075.0,"68,30"
2023-01-14 00:00:00,46875.0,14911.75,49449.25,"25,68"
2023-01-14 01:00:00,45546.5,14398.75,47012.25,"34,62"
2023-01-14 02:00:00,44895.5,13483.25,45773.0,"44,70"
2023-01-14 03:00:00,43793.5,12903.75,45592.25,"41,23"
2023-01-14 04:00:00,41879.5,13078.75,45989.5,"40,70"
2023-01-14 05:00:00,39671.5,13132.0,45874.25,"40,68"
2023-01-14 06:00:00,37978.5,13322.5,46337.75,"45,10"
2023-01-14 07:00:00,38109.75,14214.5,48776.25,"53,14"
2023-01-14 08:00:00,40399.5,15807.25,52122.25,"52,34"
2023-01-14 09:00:00,44113.75,16370.25,54930.75,"54,16"
2023-01-14 10:00:00,48083.5,15838.0,56981.5,"50,47"
2023-01-14 11:00:00,50753.25,15180.5,58556.0,"55,01"
2023-01-14 12:00:00,52358.0,14652.5,58735.0,"48,91"
2023-01-14 13:00:00,53117.5,13505.25,57860.25,"25,25"
2023-01-14 14:00:00,53594.25,13179.0,56625.75,"13,42"
2023-01-14 15:00:00,54339.75,13439.5,56687.0,"9,05"
2023-01-14 16:00:00,55065.25,13726.0,58146.0,"9,04"
2023-01-14 17:00:00,55360.5,14479.0,60648.25,"11,04"
2023-01-14 18:00:00,56394.0,14760.75,60943.75,"13,69"
2023-01-14 19:00:00,56423.25,14206.5,58601.75,"6,84"
2023-01-14 20:00:00,54845.0,14164.25,55121.0,"9,03"
2023-01-14 21:00:00,53479.25,13995.0,52482.25,"9,07"
2023-01-14 22:00:00,51250.5,13723.25,50955.25,"5,90"
2023-01-14 23:00:00,49365.75,13300.5,48311.0,"5,19"
2023-01-15 00:00:00,48031.75,12757.75,45464.0,"3,94"
2023-01-15 01:00:00,47135.25,12528.5,43754.0,"1,71"
2023-01-15 02:00:00,45513.25,12582.0,42834.25,"4,10"
2023-01-15 03:00:00,44124.75,12676.5,42724.75,"2,65"
2023-01-15 04:00:00,43233.75,12841.75,42812.0,"2,87"
2023-01-15 05:00:00,42759.5,13103.0,42774.5,"4,01"
2023-01-15 06:00:00,42700.0,13476.0,42550.0,"1,58"
2023-01-15 07:00:00,42614.0,13744.5,43953.0,"1,74"
2023-01-15 08:00:00,43927.5,14867.5,47380.75,"9,08"
2023-01-15 09:00:00,45286.25,15747.0,51295.25,"10,31"
2023-01-15 10:00:00,48948.5,14786.5,54201.5,"9,01"
2023-01-15 11:00:00,52913.5,14050.5,56895.5,"8,03"
2023-01-15 12:00:00,55351.75,14079.25,57352.75,"6,76"
2023-01-15 13:00:00,55389.5,14378.5,56274.0,"0,42"
2023-01-15 14:00:00,54374.0,14224.0,54905.0,"0,29"
2023-01-15 15:00:00,53253.25,14192.0,54315.5,"0,32"
2023-01-15 16:00:00,53462.25,14525.25,55411.75,"0,46"
2023-01-15 17:00:00,54163.5,15300.0,58481.75,"1,25"
2023-01-15 18:00:00,54721.5,15652.5,59280.0,"26,95"
2023-01-15 19:00:00,52755.0,15860.0,57939.5,"25,27"
2023-01-15 20:00:00,51375.5,15420.75,55320.75,"12,17"
2023-01-15 21:00:00,48939.25,14778.5,53599.75,"19,69"
2023-01-15 22:00:00,46046.5,15076.25,52711.5,"32,14"
2023-01-15 23:00:00,42981.75,14560.0,49818.0,"37,47"
2023-01-16 00:00:00,40206.25,14013.0,47319.75,"60,01"
2023-01-16 01:00:00,37018.75,14130.75,45568.5,"60,01"
2023-01-16 02:00:00,33971.75,14729.5,44332.75,"62,72"
2023-01-16 03:00:00,31709.5,15663.75,44191.0,"56,10"
2023-01-16 04:00:00,29341.5,17360.0,45678.75,"63,30"
2023-01-16 05:00:00,28712.0,21948.25,49775.75,"87,00"
2023-01-16 06:00:00,28990.0,27607.0,58127.25,"154,63"
2023-01-16 07:00:00,29667.75,34182.75,64309.25,"175,11"
2023-01-16 08:00:00,31999.0,35950.5,67016.75,"185,99"
2023-01-16 09:00:00,36092.5,35702.75,67415.0,"170,00"
2023-01-16 10:00:00,39865.5,33951.75,67963.0,"150,20"
2023-01-16 11:00:00,43117.75,32958.25,68696.25,"150,89"
2023-01-16 12:00:00,43520.25,31326.5,68090.5,"147,04"
2023-01-16 13:00:00,42960.25,31367.25,67147.75,"140,87"
2023-01-16 14:00:00,41059.25,31784.0,66478.25,"141,24"
2023-01-16 15:00:00,39359.0,32180.75,66600.5,"145,69"
2023-01-16 16:00:00,39192.5,34117.0,67266.0,"150,81"
2023-01-16 17:00:00,39816.5,35706.25,69608.75,"166,79"
2023-01-16 18:00:00,39837.0,35708.25,69634.5,"173,72"
2023-01-16 19:00:00,39991.5,34588.75,68007.0,"150,50"
2023-01-16 20:00:00,38911.25,32614.75,63738.25,"136,97"
2023-01-16 21:00:00,38510.0,30777.75,60909.0,"127,74"
2023-01-16 22:00:00,37339.25,28847.75,57897.0,"123,24"
2023-01-16 23:00:00,36682.75,27510.25,54697.0,"109,40"
2023-01-17 00:00:00,36573.25,26496.5,51588.0,"98,24"
2023-01-17 01:00:00,36984.75,25445.5,49594.75,"94,61"
2023-01-17 02:00:00,38016.25,24903.75,49684.5,"91,91"
2023-01-17 03:00:00,38891.5,24727.75,49743.75,"89,51"
2023-01-17 04:00:00,39228.0,25596.5,51070.25,"91,77"
2023-01-17 05:00:00,38239.75,28103.5,54377.5,"100,00"
2023-01-17 06:00:00,37991.25,31083.75,61751.25,"116,96"
2023-01-17 07:00:00,37498.5,33786.5,67314.5,"140,80"
2023-01-17 08:00:00,35917.25,35989.0,69505.25,"151,96"
2023-01-17 09:00:00,35952.25,36649.75,69456.25,"136,10"
2023-01-17 10:00:00,37866.75,34608.25,69358.5,"126,17"
2023-01-17 11:00:00,40448.0,34154.25,69665.0,"122,75"
2023-01-17 12:00:00,39379.5,33749.0,68980.25,"116,07"
2023-01-17 13:00:00,35148.75,35193.25,67535.0,"129,56"
2023-01-17 14:00:00,30892.75,36214.25,66630.25,"146,05"
2023-01-17 15:00:00,25303.0,38494.75,65080.5,"163,85"
2023-01-17 16:00:00,21754.0,41252.5,64966.5,"180,05"
2023-01-17 17:00:00,23338.75,43412.75,68152.5,"188,83"
2023-01-17 18:00:00,23611.0,41950.0,68156.0,"176,90"
2023-01-17 19:00:00,23322.25,40342.25,66618.0,"175,56"
2023-01-17 20:00:00,24059.0,37434.25,63339.75,"154,02"
2023-01-17 21:00:00,22755.5,36857.0,59540.75,"146,26"
2023-01-17 22:00:00,22460.0,35685.25,56330.5,"139,94"
2023-01-17 23:00:00,21784.5,33441.0,52948.25,"127,73"
2023-01-18 00:00:00,20920.0,32245.0,50608.0,"122,85"
2023-01-18 01:00:00,19921.5,32170.5,48990.0,"124,68"
2023-01-18 02:00:00,18491.5,32086.25,48606.25,"124,64"
2023-01-18 03:00:00,16960.0,32116.5,48099.5,"122,87"
2023-01-18 04:00:00,16921.5,33499.0,49099.0,"119,91"
2023-01-18 05:00:00,17097.0,35389.0,52567.0,"126,60"
2023-01-18 06:00:00,17179.25,38689.75,58817.5,"152,72"
2023-01-18 07:00:00,17393.75,42616.0,64622.5,"171,69"
2023-01-18 08:00:00,18175.5,43997.25,67289.25,"188,67"
2023-01-18 09:00:00,19654.5,42647.0,68164.25,"183,11"
2023-01-18 10:00:00,21874.25,41353.75,68296.25,"161,25"
2023-01-18 11:00:00,23749.0,40094.75,68226.25,"152,45"
2023-01-18 12:00:00,24733.0,39348.25,67809.75,"140,87"
2023-01-18 13:00:00,24453.5,38855.0,66863.25,"141,24"
2023-01-18 14:00:00,23765.5,38699.5,66001.75,"142,33"
2023-01-18 15:00:00,22037.5,39385.75,65215.5,"152,69"
2023-01-18 16:00:00,22400.0,41071.5,65486.25,"153,81"
2023-01-18 17:00:00,24888.75,42518.25,67950.25,"164,64"
2023-01-18 18:00:00,27326.0,41633.25,68071.5,"158,96"
2023-01-18 19:00:00,28692.75,39831.5,66733.5,"133,55"
2023-01-18 20:00:00,30455.0,37146.25,63792.75,"137,48"
2023-01-18 21:00:00,32303.0,35340.75,61330.25,"131,47"
2023-01-18 22:00:00,32032.5,33646.5,58728.5,"128,99"
2023-01-18 23:00:00,33242.75,31491.0,55376.0,"112,68"
2023-01-19 00:00:00,33616.75,30283.0,52761.0,"111,53"
2023-01-19 01:00:00,33809.5,29878.5,51262.75,"106,98"
2023-01-19 02:00:00,33713.25,29994.5,50980.75,"104,97"
2023-01-19 03:00:00,33109.0,30138.75,51064.25,"101,72"
2023-01-19 04:00:00,33241.5,30389.5,51988.25,"99,14"
2023-01-19 05:00:00,33498.75,31108.25,54878.25,"110,95"
2023-01-19 06:00:00,33803.25,33691.25,61876.75,"118,22"
2023-01-19 07:00:00,33677.5,37159.5,66798.0,"149,62"
2023-01-19 08:00:00,32992.0,39621.25,69101.25,"159,93"
2023-01-19 09:00:00,33397.25,39780.75,69383.0,"155,88"
2023-01-19 10:00:00,34696.75,38525.75,70019.0,"154,81"
2023-01-19 11:00:00,35039.25,38282.0,70587.0,"138,63"
